0,0.438791614,0.418015892
1,0.53251765,0.386771493
2,0.53251765,0.355527094
3,0.563759662,0.324282694
4,0.657485698,0.261793895
5,0.657485698,0.168060697
6,0.626243686,0.136816297
7,0.657485698,0.043083099
8,0.657485698,-0.0194057
9,0.595001674,-0.0506501
10,0.657485698,-0.144383298
11,0.563759662,-0.206872097
12,0.595001674,-0.206872097
13,0.53251765,-0.269360897
14,0.501275638,-0.300605296
15,0.438791614,-0.363094095
16,0.407549602,-0.363094095
17,0.345065578,-0.425582895
18,0.282581554,-0.425582895
19,0.22009753,-0.488071694
20,0.157613506,-0.550560493
21,0.063887471,-0.519316094
22,0.032645459,-0.550560493
23,-0.029838565,-0.550560493
24,-0.1235646,-0.550560493
25,-0.217290636,-0.581804893
26,-0.217290636,-0.581804893
27,-0.373500694,-0.550560493
28,-0.373500694,-0.488071694
29,-0.467226729,-0.488071694
30,-0.498468741,-0.425582895
31,-0.498468741,-0.394338495
32,-0.560952764,-0.363094095
33,-0.68592081,-0.300605296
34,-0.68592081,-0.206872097
35,-0.68592081,-0.144383298
36,-0.68592081,-0.175627698
37,-0.717162822,-0.0194057
38,-0.748404833,-0.0194057
39,-0.810888856,0.105571898
40,-0.810888856,0.230549496
41,-0.717162822,0.261793895
42,-0.654678798,0.355527094
43,-0.68592081,0.418015892
44,-0.592194775,0.449260292
45,-0.498468741,0.54299349
46,-0.467226729,0.574237889
47,-0.404742706,0.636726688
48,-0.217290636,0.636726688
49,-0.186048624,0.667971087
50,-0.029838565,0.699215487
51,0.095129483,0.730459886
52,0.188855518,0.667971087
53,0.282581554,0.636726688
54,0.407549602,0.636726688
55,0.470033626,0.605482289
56,0.563759662,0.54299349
57,0.657485698,0.449260292
58,0.688727711,0.386771493
59,0.719969723,0.324282694
60,0.782453747,0.199305096
61,0.782453747,0.105571898
62,0.751211735,0.074327498
63,0.719969723,-0.0506501
64,0.719969723,-0.113138899
65,0.657485698,-0.0506501
66,0.657485698,-0.206872097
67,0.626243686,-0.300605296
68,0.53251765,-0.331849696
69,0.501275638,-0.363094095
70,0.501275638,-0.394338495
71,0.407549602,-0.488071694
72,0.313823566,-0.488071694
73,0.251339542,-0.488071694
74,0.126371494,-0.519316094
75,0.157613506,-0.488071694
76,0.095129483,-0.550560493
77,0.001403447,-0.550560493
78,-0.092322588,-0.425582895
79,-0.154806612,-0.519316094
80,-0.217290636,-0.519316094
81,-0.248532647,-0.550560493
82,-0.373500694,-0.456827294
83,-0.404742706,-0.488071694
84,-0.435984717,-0.394338495
85,-0.498468741,-0.363094095
86,-0.529710752,-0.300605296
87,-0.592194775,-0.238116497
88,-0.654678798,-0.238116497
89,-0.748404833,-0.175627698
90,-0.717162822,-0.144383298
91,-0.810888856,-0.0506501
92,-0.748404833,0.011838699
93,-0.717162822,0.105571898
94,-0.748404833,0.199305096
95,-0.779646845,0.230549496
96,-0.717162822,0.293038295
97,-0.654678798,0.355527094
98,-0.654678798,0.480504691
99,-0.560952764,0.480504691
100,-0.467226729,0.574237889
101,-0.435984717,0.636726688
102,-0.248532647,0.574237889
103,-0.279774659,0.667971087
104,-0.1235646,0.699215487
105,-0.029838565,0.699215487
106,0.063887471,0.730459886
107,0.251339542,0.699215487
108,0.407549602,0.636726688
109,0.407549602,0.699215487
110,0.563759662,0.636726688
111,0.657485698,0.54299349
112,0.657485698,0.511749091
113,0.719969723,0.418015892
114,0.782453747,0.324282694
115,0.844937771,0.261793895
116,0.876179784,0.199305096
117,0.844937771,0.043083099
118,0.907421796,-0.0506501
119,0.844937771,-0.144383298
120,0.876179784,-0.238116497
121,0.751211735,-0.269360897
122,0.751211735,-0.394338495
123,0.626243686,-0.456827294
124,0.595001674,-0.488071694
125,0.470033626,-0.550560493
126,0.37630759,-0.581804893
127,0.282581554,-0.644293692
